ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a80,"Mera siba na boni ati sai nawahare, kamawemetemone.",mera	siba	na	boni	ati	sai	na	-wahare	ka	-ma	-waha	-hemete	-mone,3PL.O	look_for	AUX.F	upper_lip.F	voice	be_heard	AUX	-all_over	come	-back	-change	-FP.N.F	-REP.F,She could be heard whistling all over as she looked for them. She finally came back.,,WORD_ALIGNED
a81,Abi me fami ya me fami me hinihenemete me ama?,abi	me	fami	ya	me	fami	me	hi-	niha-	-hene	-mete	me	ama,father(M)	3PL.S	be_two.NOM.F	ADJU	3PL.S	be_two.NFIN	3PL.O	OC-	CAUS-	-IRR.F	-FP.N.F	3PL.O	SEC,"Father, if there were two of them, would he have taken both of them?",,WORD_ALIGNED
a82,Me fami mera totowakama kabaramata me noki hinemenehe.,me	fami	mera	to-	to-	ka-	ka	-ma	kaba	-ra	-mata	me	noki	hi-	na	-hemenehe,3PL.S	be_two.NFIN	3PL.O	DUP-	away-	COMIT-	go	-back	without_stopping	-NEG.NOM.M	-FP.N.M	3PL.O	wait_for	OC-	AUX	-HYPOTH.F,He could have taken both of them if he had waited.,,WORD_ALIGNED
a83,"Faya tokiyomama, kakomeharo.",faya	to-	ka	-yoma	-ma	ka-	komeha	-haaro,so	away-	go	-through	-back.F	COMIT-	be_fearsome	-IP.E.F,"Then she went inside, because she was afraid.",,WORD_ALIGNED
a84,Kakomemetemoneke.,ka-	komeha	-hemete	-mone	-ke,COMIT-	be_fearsome	-FP.N.F	-REP.F	-DECL.F,She was afraid.,,WORD_ALIGNED
a85,"Siraba, Siraba kamakiremetemone amani.",Siraba	Siraba	ka	-maki	-ra	-hemete	-mone	ama	-ni,Siraba(F)	Siraba(F)	come	-following	-NEG	-FP.N.F	-REP.F	SEC	-BKG.F,Siraba did not come back.,,WORD_ALIGNED
a86,Siraba kawahemetemone amani inamati hikawa hinahabaharo.,Siraba	ka-	waha	-hemete	-mone	ama	-ni	inamati	hi-	ka-	waa	hi-	nahaba	-haaro,Siraba(F)	COMIT-	dawn	-FP.N.F	-REP.F	SEC	-BKG.F	spirit(M)	OC-	COMIT-	stay	OC-	at_night	-IP.E.F,"When morning came, Siraba had spent the night with the spirit.",,WORD_ALIGNED
a87,Tabiyo me hiwemete awineke.,tabiyo	me	hi-	awa	-hemete	awine	-ke,absence	3PL.S	OC-	feel	-FP.N.F	seem.F	-DECL.F,They missed her.,,WORD_ALIGNED
a88,"Me hitakora fawa nine nikani mati hinemetemone okomise aati toamaroni, kamakiminaba bosa namabanihi.",me	hi-	takora	fawa	na	-ne	ni	-kani	mati	hi-	na	-hemete	-mone	okomise	a-	ati	to-	ha	-hamaro	-ni	ka	-maki	-mina	-haba	bosa	na	-ma	-haba	-ni	-hi,3PL.S	OC-	be_in_hammock_with.F	disappear	AUX	-CONT.F	AUX.F	-CNTRFACT	3PL.S	OC-	say	-FP.N.F	-REP.F	my_aunt(F)	DUP-	say	CH-	AUX	-FP.E.F	-BKG.F	come	-following	-morning	-FUT.F	get_up_early	AUX	-back	-FUT.F	-IP.N.F	-DUP,"Her mother thought that she was gone because she was in someone's hammock with them, and that she would come back early in the morning, my aunt used to say.",,WORD_ALIGNED
a89,Hinaka yama soki oariemetemoneke.,hinaka	yama	soki	ohari	-hemete	-mone	-ke,3SG.POSS	thing(F)	be_dark.NFIN	be_one	-FP.N.F	-REP.F	-DECL.F,She was gone for one night.,,WORD_ALIGNED
a90,Faya kama kiyomamemetemonehe.,faya	ka	-ma	ka	-yoma	-ma	-hemete	-mone	-he,so	come	-back.F	come	-through	-back	-FP.N.F	-REP.F	-DUP,"She came back, and came inside.",,WORD_ALIGNED
a91,"Me so na me yobiri na mera fiya nama kama, kiyomama, mati ni ya tokoma towinamemetemonehe.",me	soo	na	me	yobi	-ri	na	mera	fiya	na	-ma	ka	-ma	ka	-yoma	-ma	mati	ni	ya	to-	ka	-ma	to-	wina	-ma	-hemete	-mone	-he,3PL.S	urinate	AUX.F	3PL.S	go_back_and_forth	-DISTR	AUX.F	3PL.O	pass	AUX	-back.F	come	-back.F	come	-through	-back.F	3SG.POSS.mother(F)	to	ADJU	away-	go	-back.F	away-	lie_in_hammock	-back	-FP.N.F	-REP.F	-DUP,"As people were going back and forth and urinating, she came past them. She came back and came inside. She went to her mother, and lay in her hammock.",,WORD_ALIGNED
a92,"Towinama, wete towitia amo nisemetemoneke fahi.",to-	wina	-ma	wete	to-	-witia	amo	na	-risa	-hemete	-mone	-ke	fahi,away-	lie_in_hammock	-back.F	return	away-	-out.F	sleep	AUX	-down	-FP.N.F	-REP.F	-DECL.F	then,"She lay in her hammock, and turned and fell asleep.",,WORD_ALIGNED
a93,"Faya yamata me hiwasia mati yamata wasia, mati yamata hiwasia kababone mati mowa hina i hiyarabanihi.",faya	yamata	me	hi-	wasiha	mati	yamata	wasiha	mati	yamata	hi-	wasiha	kaba	-habone	mati	mowa	hi-	na	ihi	hiya	-ra	-haba	-ni	-hi,so	food(F)	3PL.S	OC-	cook.F	3SG.POSS.mother(F)	food(F)	cook.F	3SG.POSS.mother(F)	food(F)	OC-	cook.F	eat	-INT.F	3SG.POSS.mother(F)	shake	OC-	AUX.F	deed.F	be_bad	-NEG	-FUT.F	-IP.N.F	-DUP,Her mother shook her so she would eat the food that her mother had prepared. She experienced a bad thing.,,WORD_ALIGNED
a94,Siraba ati nemetemone.,Siraba	ati	na	-hemete	-mone,Siraba(F)	say	AUX	-FP.N.F	-REP.F,"""Siraba,"" she said.",,WORD_ALIGNED
a95,Siraba titafihi ati nemetemone.,Siraba	ti-	tafi	-hi	ati	na	-hemete	-mone,Siraba(F)	2SG.S-	wake_up	-IMP.F	say	AUX	-FP.N.F	-REP.F,"""Siraba, wake up,"" she said.",,WORD_ALIGNED
a96,Mati hose hikanemetemone kita ya.,mati	hose	hi-	ka-	na	-hemete	-mone	kita	ya,3SG.POSS.mother(F)	pull_out	OC-	COMIT-	AUX	-FP.N.F	-REP.F	strength(F)	ADJU,Her mother shook her hard.,,WORD_ALIGNED
a97,Titafihi.,ti-	tafi	-hi,2SG.S-	wake_up	-IMP.F,"""Wake up.""",,WORD_ALIGNED
a98,Tika yibote tiwa me kawa naba me ihi tikabibeya ati nemetemoneni.,ti-	ka	yibote	tiwa	me	ka-	waa	nahaba	me	ihi	ti-	kaba	-be	-ya	ati	na	-hemete	-mone	-ni,2SG.POSS-	POSS	husband(M)	2SG.O	3PL.S	COMIT-	stay	at_night.F	3PL.POSS	victim_of.F	2SG.S-	eat	-IMMED.F	-now	say	AUX	-FP.N.F	-REP.F	-BKG.F,"""Eat what your boyfriends who were with you all night killed.""",,WORD_ALIGNED
a99,Faya sa nemetemoneke fahi.,faya	saa	na	-hemete	-mone	-ke	fahi,so	vomit	AUX	-FP.N.F	-REP.F	-DECL.F	then,Then she vomited.,,WORD_ALIGNED
a100,Faya ati yana kanemetemoneni.,faya	ati	yana	ka-	na	-hemete	-mone	-ni,so	voice	start	COMIT-	AUX	-FP.N.F	-REP.F	-BKG.F,"Then she spoke, sick.",,WORD_ALIGNED
a101,"Ati yana kana, Ami ami ati nemetemoneke, me toma hinabanihi.",ati	yana	ka-	na	ami	ami	ati	na	-hemete	-mone	-ke	me	toma	hi-	na	-haba	-ni	-hi,voice	start	COMIT-	AUX.F	mother(F)	mother(F)	say	AUX	-FP.N.F	-REP.F	-DECL.F	3PL.S	suck	OC-	AUX	-FUT.F	-IP.N.F	-DUP,"She spoke. ""Mother, Mother,"" she said. They sucked on her to cure her.",,WORD_ALIGNED
a102,Me toma hinemetemoneke.,me	toma	hi-	na	-hemete	-mone	-ke,3PL.S	suck	OC-	AUX	-FP.N.F	-REP.F	-DECL.F,They sucked on her.,,WORD_ALIGNED
a103,"Makibona fe nonofa toare, aawawa hinemetemone ahi.",maki	-bona	fee	no-	nofa	to-	ha	-re	a-	awa	-wa	hi-	na	-hemete	-mone	ahi,3SG.POSS.husband(M)	-INT.M	3SG.O	DUP-	like	CH-	AUX	-NEG.M	DUP-	see	-DUP	OC-	AUX	-FP.N.F	-REP.F	then,"The one who was supposed to marry her but didn't like her, felt pity for her.",,WORD_ALIGNED
a104,Toma hiremete awine?,toma	hi-	-ra	-hemete	awine,suck	OC-	-NEG	-FP.N.F	seem.F,Didn't he suck on her?,,WORD_ALIGNED
a105,Toma hinemete awineke.,toma	hi-	na	-hemete	awine	-ke,suck	OC-	AUX	-FP.N.F	seem.F	-DECL.F,I guess he did suck on her.,,WORD_ALIGNED
a106,"Me toma hina, me hikasomemetemonehe.",me	toma	hi-	na	me	hi-	ka-	soma	-hemete	-mone	-he,3PL.S	suck	OC-	AUX.F	3PL.S	OC-	COMIT-	help	-FP.N.F	-REP.F	-DUP,"They sucked on her, to cure her.",,WORD_ALIGNED
a107,Fawa nisemetemoneke.,fawa	na	-risa	-hemete	-mone	-ke,disappear	AUX	-down	-FP.N.F	-REP.F	-DECL.F,She died.,,WORD_ALIGNED
a108,"Fanaki fawa tokanemetemone ati nemetemone, okomise hiyari aati toimaro amani – Abi inamati ehene; – inamati ai hinabaro.",fanaki	fawa	to-	ka-	na	-hemete	-mone	ati	na	-hemete	-mone	okomise	hiyari	a-	ati	to-	hi	-maro	ama	-ni	abi	inamati	ehene	inamati	ahi	hi-	nahaba	-haaro,thigh.F	disappear	CH-	COMIT-	AUX	-FP.N.F	-REP.F	say	AUX	-FP.N.F	-REP.F	my_aunt(F)	speak.NFIN	DUP-	say	CH-	AUX.NOM.F	-FP.E.F	be	-BKG.F	father(M)	spirit(M)	because_of.M	spirit(M)	have_sex_with	OC-	at_night	-IP.E.F,"She said her legs hurt, my aunt used to say – Father, because of the spirit? – because the spirit had sex with her all night.",,WORD_ALIGNED
a109,Abi ahabimetemonehe?,abi	ahabi	-mete	-mone	-he,father(M)	end.NOM.F	-FP.N.F	-REP.F	-DUP,"Father, did she die?",,WORD_ALIGNED
a110,Abemetemoneke.,ahaba	-hemete	-mone	-ke,die	-FP.N.F	-REP.F	-DECL.F,She died.,,WORD_ALIGNED
a111,Abemetemone okomise hiyari aati toamaroni.,ahaba	-hemete	-mone	okomise	hiyari	a-	ati	to-	ha	-hamaro	-ni,die	-FP.N.F	-REP.F	my_aunt(F)	speak.NFIN	DUP-	say	CH-	AUX	-FP.E.F	-BKG.F,"She died, my aunt used to say.",,WORD_ALIGNED
a112,Faya me yawa me kakimetemone amake ahi.,faya	me	yawa	me	ka	-ki	-mete	-mone	ama	-ke	ahi,so	3PL.S	be_upset.F	3PL.S	come	-coming.NOM	-FP.N.F	-REP.F	be	-DECL.F	then,"They grieved, and they came here.",,WORD_ALIGNED
a113,Me tokisemete me awineke ahi.,me	to-	ka	-risa	-hemete	me	awine	-ke	ahi,3PL.S	away-	go	-down	-FP.N.F	3PL.S	seem.F	-DECL.F	then,I guess they went downstream.,,WORD_ALIGNED
a114,Me ka awa botemetemone okomise na hiamaro.,me	ka	awa	bote	-mete	-mone	okomise	na	hi-	ha	-hamaro,3PL	POSS	garden(F)	old	-FP.N.F	-REP.F	my_aunt(F)	say	OC-	AUX	-FP.E.F,It's their old garden.,,WORD_ALIGNED
a115,"Okomise yama yoyofi hiamaroke ahi, Fare Wari, ee Sibiri Wa Wari ka, tabora bote na awineke ahi.",okomise	yama	yo-	yofi	hi-	ha	-hamaro	-ke	ahi	Fare_Wari	ee	Sibiri_Waa_Wari	ka	tabora	bote	naa	awine	-ke	ahi,my_aunt(F)	thing(F)	DUP-	show	OC-	AUX	-FP.E.F	-DECL.F	there	Fare_Wari(F)	(pause)	Sibiri_Waa_Wari(M)	of	village(F)	old	exist.F	seem.F	-DECL.F	there,"My aunt showed it, Fare Wari, and there is an old village at Sibiri Wa Wari.",,WORD_ALIGNED
a116,Faya kona watematamona wate awaka fahi Noko Maiyi aati toimaro amake.,faya	kona	wata	-himata	-mona	wate	awa	-ka	fahi	Noko_Maiyi	a-	ati	to-	hi	-maro	ama	-ke,so	plant.sp(M)	grow	-FP.N.M	-REP.M	grow.M	seem.M	-DECL.M	there	Noko_Maiyi(F)	DUP-	say	CH-	AUX.NOM.F	-FP.E.F	be	-DECL.F,"""The kona that grew there still is growing there,"" Noko Maiyi used to say.",,WORD_ALIGNED
a117,Abi Siraba e ka fanawirimete ama?,abi	Siraba	ee	ka	fanawiri	-mete	ama,father(M)	Siraba(F)	1IN	POSS	woman	-FP.N.F	SEC,"Father, was Siraba a Jarawara?",,WORD_ALIGNED
a118,E ka fanawirimete awineni.,ee	ka	fanawiri	-mete	awine	-ni,1IN	POSS	woman	-FP.N.F	seem.F	-BKG.F,I guess she was a Jarawara.,,WORD_ALIGNED
a119,"Ha me siba remetemone me one e amake, hine me ebe kanemetemone mati.",haa	me	siba	ra	-hemete	-mone	me	one	ee	ama	-ke	hine	me	ebe	ka-	na	-hemete	-mone	mati,DEM	3PL.S	be_all_right	NEG	-FP.N.F	-REP.F	3PL	other.F	1IN.S	be	-DECL.F	3.REFL	3PL.S	divide_up	COMIT-	AUX	-FP.N.F	-REP.F	3PL.S,"They split up a long time ago, and we became the Jarawaras.",,WORD_ALIGNED
a120,"Hine me ebe kanemetemone, me yokana me amara me wina me awineke ahi.",hine	me	ebe	ka-	na	-hemete	-mone	me	yokana	me	ama	-ra	me	wina	me	awine	-ke	ahi,3.REFL	3PL.S	divide_up	COMIT-	AUX	-FP.N.F	-REP.F	3PL	true	3PL.S	be	-NEG.F	3PL.S	live.F	3PL.S	seem.F	-DECL.F	there,"They divided up long ago, and the ones who are not Jarawaras live [upstream].",,WORD_ALIGNED
a121,E ati nima me ati ra me awineke haha mati.,ee	ati	nima	me	ati	ra	me	awine	-ke	haaha	mati,1IN.POSS	voice	like	3PL.POSS	voice	NEG.F	3PL.POSS	seem.F	-DECL.F	this.F	3PL,They don't speak our language.,,WORD_ALIGNED
a122,Me bana me fa fowemetemoneke.,me	bana	me	faha_fowe	-mete	-mone	-ke,3PL.S	move_away.F	3PL.S	high_water_season(F)	-FP.N.F	-REP.F	-DECL.F,They moved away. It was the high water season.,,WORD_ALIGNED
a123,"Fa fowe ya me, fa fowe ya me bana me kisakia me, me kisakia me kanawa kanawa ataromatamonane.",faha_fowe	ya	me	faha_fowe	ya	me	bana	me	ka	-risa	-kia	me	me	ka	-risa	-kia	me	kanawa	kanawa	ataro	-mata	-mona	-ne,high_water_season(F)	ADJU	3PL	high_water_season(F)	ADJU	3PL.S	move_away.F	3PL.S	come	-down	-coming.F	3PL.S	3PL.S	come	-down	-coming.F	3PL.S	tree.sp(M)	tree.sp(M)	bark.M	-FP.N.M	-REP.M	-BKG.M,They moved to another place in the high water season. They came downstream. It was a kanawa bark canoe.,,WORD_ALIGNED
a124,"Kanawa ataro ya mera iso nematamonaka, fari, e one mati.",kanawa	ataro	ya	mera	iso	na	-himata	-mona	-ka	faari	ee	one	mati,tree.sp(M)	bark.M	ADJU	3PL.O	carry_off	AUX	-FP.N.M	-REP.M	-DECL.M	that_one.M	1IN	other.F	3PL,"He carried them in a kanawa bark canoe, our people.",,WORD_ALIGNED
a125,Afa memetemone me e amake.,afa	me	-mete	-mone	me	ee	ama	-ke,this.F	3PL	-FP.N.F	-REP.F	3PL.COMPL	1IN.S	be	-DECL.F,We are the descendants of those people.,,WORD_ALIGNED
a126,Me wina me awineke.,me	wina	me	awine	-ke,3PL.S	live.F	3PL.S	seem.F	-DECL.F,They [the others] live [upstream].,,WORD_ALIGNED
a127,"Afa memetemone me e amake one oke, me wete tonamemetemone mati.",afa	me	-mete	-mone	me	ee	ama	-ke	o-	-ne	o-	ke	me	wete	to-	na	-ma	-hemete	-mone	mati,this.F	3PL	-FP.N.F	-REP.F	3PL.COMPL	1IN.S	be	-DECL.F	1SG.S-	-CONT.F	1SG.S-	DECL.F	3PL.S	return	away-	AUX	-back	-FP.N.F	-REP.F	3PL.S,The people who went back were Jarawaras.,The word one is a form of the verb ati na 'say' even though in this morphological context not even the auxiliary na is pronounced.,WORD_ALIGNED
a128,Afa memete me amani.,afa	me	-mete	me	ama	-ni,this.F	3PL	-FP.N.F	3PL.S	be	-BKG.F,It was them.,,WORD_ALIGNED
a129,"Me wete tonamene me wete tonamemetemone, biti mano ma tokahemona, ati ehene mera ha nemetemoneni, mera iso nari.",me	wete	to-	na	-ma	-hene	me	wete	to-	na	-ma	-hemete	-mone	biti	mano	maa	to-	ka-	ha	-himona	ati	ehene	mera	haa	na	-hemete	-mone	-ni	mera	iso	na	-haari,3PL.S	return	away-	AUX	-back	-IRR.F	3PL.S	return	away-	AUX	-back	-FP.N.F	-REP.F	3SG.POSS.son(M)	arm.M	be_tired	CH-	COMIT-	AUX	-REP.M	voice	because_of.M	3PL.O	call	AUX	-FP.N.F	-REP.F	-BKG.F	3PL.O	carry_off	AUX	-IP.E.M,"They wouldn't have turned back, but they turned back. She called to them because her son, who was carrying them, his arms were tired.",,WORD_ALIGNED
a130,"Me kikisama me mera iiso, me kimisakeha, me nahobasemetemone ahi me ebe noki na mati, fare ohari mera iso namako.",me	ki-	ka	-risa	-ma	me	mera	i-	iso	me	ka	-misa	-keha	me	naho	-basa	-hemete	-mone	ahi	me	ebe	noki	na	mati	fare	ohari	mera	iso	na	-mako,3PL.S	DUP-	come	-down	-back	3PL.S	3PL.O	DUP-	carry_off	3PL.S	come	-up	-coming.F	3PL.S	sit	-edge	-FP.N.F	-REP.F	then	3PL.POSS	RECIP	wait_for	AUX.F	3PL.POSS	same.M	be_one.M	3PL.O	carry_off	AUX	-for_this_reason.M,"They came up the bank. He was carrying them. They came onto the shore and stood on the edge, waiting for the others, because only one man was carrying them.",,WORD_ALIGNED
a131,"Me tama me tonokosa nemetemone ahi me ati hiyawabani mati, e one mati e yokana mati.",me	tama	me	to-	naho	-kosa	na	-hemete	-mone	ahi	me	ati	hiyawa	-haba	-ni	mati	ee	one	mati	ee	yokana	mati,3PL.S	be_many.F	3PL.S	CH-	stand	-middle.LIST	AUX	-FP.N.F	-REP.F	then	3PL.POSS	voice	have an idea	-FUT.F	-BKG.F	3PL.POSS	1IN	other.F	3PL	1IN	true	3PL,"Many people were left standing there. Then they changed their minds, our people, Jarawaras.",,WORD_ALIGNED
a132,Hee me ati nemetemoneni.,hee	me	ati	na	-hemete	-mone	-ni,hey	3PL.S	say	AUX	-FP.N.F	-REP.F	-BKG.F,"""Hey,"" they said.",,WORD_ALIGNED
a133,Ami omano ma tokahara oke.,ami	o-	mano	maa	to-	ka-	ha	-hara	o-	ke,mother(F)	1SG.POSS-	arm	be_tired	CH-	COMIT-	AUX	-IP.E.F	1SG.POSS-	DECL.F,"""Mother, my arms are tired.""",,WORD_ALIGNED
a134,"Faya te, faya me iso ni amani ati nematamonaha.",faya	tee	faya	me	iso	ni	ama	-ni	ati	na	-himata	-mona	-ha,enough	2PL	enough	3PL.S	be_carried_off	AUX.NFIN	be	-BKG.F	say	AUX	-FP.N.M	-REP.M	-DUP,"""That's enough carrying people,"" he said.",,WORD_ALIGNED
a135,Okatao mano ma tokahamonaha.,okatao	mano	maa	to-	ka-	ha	-mona	-ha,my_son(M)	arm.M	be_tired	CH-	COMIT-	AUX.NOM.M	-REP.M	-DUP,"""My son's arms are tired.""",,WORD_ALIGNED
a136,"Ota wete tonamibana ati nemetemoneni, ha ni.",otaa	wete	to-	na	-mi	-bana	ati	na	-hemete	-mone	-ni	haa	ni,1EX.S	return	away-	AUX	-back.F	-FUT	say	AUX	-FP.N.F	-REP.F	-BKG.F	call	AUX.NFIN,"""We are going back,"" she said, calling.",,WORD_ALIGNED
a137,Ee ota ota tokomibonehe.,ee	otaa	otaa	to-	ka	-mi	-bone	-he,yes	1EX	1EX.S	away-	go	-back.NOM.F	-INT.F	-DUP,"""Okay, we are going back.""",,WORD_ALIGNED
a138,Ota ota tokomibone.,otaa	otaa	to-	ka	-mi	-bone,1EX	1EX.S	away-	go	-back.NOM.F	-INT.F,"""We are going back.""",,WORD_ALIGNED
a139,Ota wete tonamibone okatao ati ne ati nemetemoneni.,otaa	wete	to-	na	-mi	-bone	okatao	ati	ne	ati	na	-hemete	-mone	-ni,1EX.S	return	away-	AUX	-back.NOM.F	-INT.F	my_son(M)	say	AUX.M	say	AUX	-FP.N.F	-REP.F	-BKG.F,"""My son said we should go back,"" she said.",,WORD_ALIGNED
a140,Okatao mano ma tokahamona okatao ati ne ati nemetemone.,okatao	mano	maa	to-	ka-	ha	-mona	okatao	ati	ne	ati	na	-hemete	-mone,my_son(M)	arm.M	be_tired	CH-	COMIT-	AUX.NOM.M	-REP.M	my_son(M)	say	AUX.M	say	AUX	-FP.N.F	-REP.F,"""My son said his arms are tired,"" she said.",,WORD_ALIGNED
a141,"Ee te tokomahi, me ati na me ati yana tonemetemoneke fahi.",ee	tee	to-	ka	-ma	-hi	me	ati	na	me	ati	yana	to-	na	-hemete	-mone	-ke	fahi,yes	2PL.S	away-	go	-back	-IMP.F	3PL.S	say	AUX.F	3PL.POSS	voice	start	CH-	AUX	-FP.N.F	-REP.F	-DECL.F	then,"""All right, you go,"" they said. They were upset as they were speaking.",,WORD_ALIGNED
a142,Te ota kakabateba otani me ati nemetemoneni.,tee	otaa	ka-	kaba	-tee	-haba	otaa	-ni	me	ati	na	-hemete	-mone	-ni,2PL.O	1EX.S	COMIT-	eat	-HAB	-FUT.F	1EX.S	-BKG.F	3PL.S	say	AUX	-FP.N.F	-REP.F	-BKG.F,"""We will eat you in the future,"" they said.",,WORD_ALIGNED
a143,Te ota kakabatebisaba otani me ati nemetemoneni.,tee	otaa	ka-	kaba	-tee	-bisa	-haba	otaa	-ni	me	ati	na	-hemete	-mone	-ni,2PL.O	1EX.S	COMIT-	eat	-HAB	-also	-FUT.F	1EX.S	-BKG.F	3PL.S	say	AUX	-FP.N.F	-REP.F	-BKG.F,"""We will eat you, too,"" they said.",,WORD_ALIGNED
a144,Ee tokatimi ka ya me kisemetemoneke ha ya.,ee	to-	ka	-timi	ka	ya	me	ka	-risa	-hemete	-mone	-ke	haa	ya,yes	away-	go	-upstream.NOM.F	LOC	ADJU	3PL.S	come	-down	-FP.N.F	-REP.F	-DECL.F	DEM	ADJU,"Yes, they came downstream from up there upstream.",,WORD_ALIGNED
a145,Kowani ka ama nimete ahi.,kowani	ka	ama	ni	-mete	ahi,other side	LOC	be	AUX.NOM.F	-FP.N.F	there,It was on the other side.,,WORD_ALIGNED
a146,Ha ya me mera iseriwakemata awaka ahi.,haa	ya	me	mera	ise	-riwaha	-ke	-himata	awa	-ka	ahi,DEM	ADJU	3PL	3PL.O	drop_off	-across	-coming	-FP.N.M	seem.M	-DECL.M	then,He brought them across to here.,,WORD_ALIGNED
a147,Ee me me hekanakosemetemoneke.,ee	me	me	hi-	ka-	kana	-kosa	-hemete	-mone	-ke,yes	3PL.O	3PL.S	OC-	COMIT-	leave	-middle	-FP.N.F	-REP.F	-DECL.F,"Right, they left them behind.",,WORD_ALIGNED
a148,"Faya me, me ma nisimetemoneke Wara amake haro, okomise hiyari aati toamaroke.",faya	me	me	maa	na	-risi	-mete	-mone	-ke	Wara	ama	-ke	haaro	okomise	hiyari	a-	ati	to-	ha	-hamaro	-ke,so	3PL	3PL.S	stop	AUX	-down.NOM.F	-FP.N.F	-REP.F	-DECL.F	Wara(F)	be	-DECL.F	that_one.F	my_aunt(F)	speak.NFIN	DUP-	say	CH-	AUX	-FP.E.F	-DECL.F,"Then they stopped coming downstream at Wara, my aunt used to say.",,WORD_ALIGNED
a149,Me wiwina toemete me awineke fahi.,me	wi-	wina	to-	ha	-hemete	me	awine	-ke	fahi,3PL.S	DUP-	live	CH-	AUX	-FP.N.F	3PL.S	seem.F	-DECL.F	then,Then they lived there.,,WORD_ALIGNED
a150,"E tamemetemone e, bote me ya e tabakere.",ee	tama	-hemete	-mone	ee	bote	me	ya	ee	taba	-ke	-re,1IN.S	be_many	-FP.N.F	-REP.F	1IN	old	3PL	ADJU	1IN.S	be_together	-DECL.F	-NEG.F,"We were numerous, but the old people aren't with us anymore.",,WORD_ALIGNED
a151,Me te aawa toaramaro te amani.,me	tee	a-	awa	to-	ha	-ra	-hamaro	tee	ama	-ni,3PL.O	2PL.S	DUP-	see	CH-	AUX	-NEG	-FP.E.F	2PL.S	SEC	-BKG.F,You didn't see them.,,WORD_ALIGNED
a152,Yobe wahi toro ateate na toemari ama me ihi ayaka ini me hiri na mati.,yobe	waahi	toro	ate-	ate	na	to-	ha	-himari	ama	me	ihi	ayaka	ini	me	hiri	na	mati,house(M)	stand.M	inside.M	DUP-	make_noise.LIST	AUX	CH-	AUX	-FP.E.M	SEC	3PL.POSS	because_of.F	festa(F)	name.F	3PL.S	say	AUX.F	3PL.S,"There was a lot of noise in the longhouse because of them, because they were asking for a festa.","This sentence is in eyewitness tense, indicating that Yowao was alive when people still lived in longhouses.",WORD_ALIGNED
